"OWNER","TABLE_NAME","COLUMN_NAME","FIELDNAME","FIELDVALUE","XLATLONGNAME","XLATSHORTNAME"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_STU_TAX_RET_LD","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_STU_TAX_RET_SD","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_TANF_BENEFITS","SFA_TANF_BENEFITS","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_TANF_BENEFITS","SFA_TANF_BENEFITS","2","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_TCH_COURSE_WRK","SFA_TCH_COURSE_WRK","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_TCH_COURSE_WRK","SFA_TCH_COURSE_WRK","2","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_TCH_COURSE_WRK","SFA_TCH_COURSE_WRK","3","Don't Know","Don't Know"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_UNTAX_INCOME","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_UNTAX_PENSION","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_VET_BEN_TYPE","SFA_VET_BEN_TYPE","3","GI Bill - Selected Reserve","Sel Resrve"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_VET_BEN_TYPE","SFA_VET_BEN_TYPE","4","Reserve Edu Assistance Program","Assist Pgm"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_VET_BEN_TYPE","SFA_VET_BEN_TYPE","2","Post-9/11 GI Bill","Post-9/11"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_VET_BEN_TYPE","SFA_VET_BEN_TYPE","1","GI Bill - Active Duty","Activ Duty"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_VET_BEN_TYPE","SFA_VET_BEN_TYPE","7","Other Type of Vet Edu Benefits","Ed Benefit"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_VET_BEN_TYPE","SFA_VET_BEN_TYPE","6","Dependents Educational Assist","Edu Asst"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_VET_BEN_TYPE","SFA_VET_BEN_TYPE","5","Vocational Rehab & Employment","Rehab Emp"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_VET_NONEDU_BEN","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_WIC_BENEFITS","SFA_WIC_BENEFITS","2","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_WIC_BENEFITS","SFA_WIC_BENEFITS","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_YOUTH_HUD","SFA_YOUTH_HUD","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_YOUTH_HUD","SFA_YOUTH_HUD","2","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_YOUTH_LIASON","SFA_YOUTH_LIASON","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_YOUTH_LIASON","SFA_YOUTH_LIASON","2","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SIGNED_BY_APPLICNT","SIGNED_BY_APPLICNT","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SIGNED_BY_APPLICNT","SIGNED_BY_APPLICNT","2","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SIGNED_BY_FATHER","SIGNED_BY_FATHER","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SIGNED_BY_MOTHER","SIGNED_BY_MOTHER","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SIGNED_BY_SPOUSE","SIGNED_BY_SPOUSE","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SOC_SEC_BENEFITS","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SPS_EARNED_INCOME","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SRC_SYS_ID","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SSN","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","STATE_AGNCY_RLSE","STATE_AGNCY_RLSE","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","STATE_AGNCY_RLSE","STATE_AGNCY_RLSE","2","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","STATE_RESIDENCE","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","STD_EARNED_INCOME","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","STUDENT_HAVE_DL","STUDENT_HAVE_DL","2","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","STUDENT_HAVE_DL","STUDENT_HAVE_DL","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","STUDENT_MALE","STUDENT_MALE","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","STUDENT_MALE","STUDENT_MALE","2","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","TABLE_ID","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","TAXES_PAID","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","TAX_FORM_FILED","TAX_FORM_FILED","1","Completed 1040A/EZ","1040A/EZ"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","TAX_FORM_FILED","TAX_FORM_FILED","4","Estimated 1040","1040 Est"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","TAX_FORM_FILED","TAX_FORM_FILED","3","Estimated 1040A/EZ","1040A/EZ E"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","TAX_FORM_FILED","TAX_FORM_FILED","2","Completed 1040","1040"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","TAX_FORM_FILED","TAX_FORM_FILED","5","Will Not File","Non Filer"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","TAX_RETURN_FILED","TAX_RETURN_FILED","3","Will Not File","Not Filed"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","TAX_RETURN_FILED","TAX_RETURN_FILED","1","Already Filed/Completed","Filed/Comp"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","TAX_RETURN_FILED","TAX_RETURN_FILED","2","Will File","Will File"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","TOTAL_FROM_WKA","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","TOTAL_FROM_WKC","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","TOTAL_FROM_WS3","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","UNTAXED_INCOME","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","VETERAN","VETERAN","1","Yes - ISIR","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","VETERAN","VETERAN","Y","Yes - INST","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","VETERAN","VETERAN","N","No - INST","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","VETERAN","VETERAN","2","No - ISIR","No"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ACAD_CAR_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDRESS1","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDRESS2","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDRESS3","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDRESS4","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","RD","Beltway","Beltway"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","TR","Alley","Alley"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","UR","Neighborhood","Neighborho"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","ZZ","Unknown","Unknown"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","GL","Roundabout","Roundabout"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","GR","Group","Group"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","LG","Place","Place"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","MC","Market","Market"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","MN","Municipality","Municipali"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","MZ","Block","Block"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","PB","Town","Town"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","PG","Industrial Zone","Industrial"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","PJ","Passage","Passage"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","PQ","Park","Park"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","AV","Avenue","Avenue"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","BL","Housing Block","Housing Bl"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","BO","District","District"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","CH","Villa","Villa"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","CL","Street","Street"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","CM","Way","Way"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","CO","Housing Estate","Housing Es"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","CR","Road","Road"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","CS","Farmhouse","Farmhouse"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","CT","Hill","Hill"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","ED","Building","Building"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","AL","Village","Village"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","AP","Apartment","Apartment"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","PR","Annex","Annex"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","PS","Promenade","Promenade"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","PZ","Square","Square"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD1","ADDR_FIELD1","RB","Boulevard","Boulevard"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD2","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","ADDR_FIELD3","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","AID_YR_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","BATCH_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","CITY","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","COUNTRY","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","COUNTY","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","CREATED_EW_DTTM","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","DATA_ORIGIN","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","GEO_CODE","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","HOUSE_TYPE","HOUSE_TYPE","AB","House Boat Reference","House Boat"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","HOUSE_TYPE","HOUSE_TYPE","WW","House Trailer Reference","Trailer"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","INSTITUTION_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","IN_CITY_LIMIT","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","LASTUPD_EW_DTTM","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","LN_ADDR_OVRD","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","LN_ADDR_TYPE","LN_ADDR_TYPE","P","Permanent","Perm"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","LN_ADDR_TYPE","LN_ADDR_TYPE","M","Mailing","Mailing"
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","LN_APPL_SEQ","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","LN_TRNS_ADDR1","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","LN_TRNS_ADDR2","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","LN_TRNS_CITY","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","LN_TRNS_COUNTRY","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","LN_TRNS_POSTAL","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","LN_TRNS_STATE","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","LOAD_ERROR","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","LOAN_ADDRESS_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","LOAN_TYPE","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","NUM1","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","NUM2","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","PERSON_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","POSTAL","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","SRC_SYS_ID","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_ADDR_BLD","STATE","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_NAME_BLD","ACAD_CAR_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_NAME_BLD","AID_YR_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_NAME_BLD","BATCH_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_NAME_BLD","CREATED_EW_DTTM","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_NAME_BLD","DATA_ORIGIN","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_NAME_BLD","FIRST_NAME","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_NAME_BLD","INSTITUTION_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_NAME_BLD","LASTUPD_EW_DTTM","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_NAME_BLD","LAST_NAME","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_NAME_BLD","LN_APPL_SEQ","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_NAME_BLD","LN_NAME_TYPE","LN_NAME_TYPE","B","Borrower","Borrower"
"CU_BLD_STDNT","PS_CU_D_LOAN_NAME_BLD","LN_NAME_TYPE","LN_NAME_TYPE","S","Student","Student"
"CU_BLD_STDNT","PS_CU_D_LOAN_NAME_BLD","LN_TRNS_FIRST_NAME","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_NAME_BLD","LN_TRNS_LAST_NAME","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_NAME_BLD","LN_TRNS_MID_NAME","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_NAME_BLD","LOAD_ERROR","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_NAME_BLD","LOAN_NAME_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_NAME_BLD","LOAN_TYPE","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_NAME_BLD","MIDDLE_NAME","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_NAME_BLD","PERSON_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_LOAN_NAME_BLD","SRC_SYS_ID","","","",""
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","ATTEMPTS_ALLOWED","","","",""
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","BATCH_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","CREATED_EW_DTTM","","","",""
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","DATA_ORIGIN","","","",""
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","DESCR","","","",""
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","DESCRFORMAL","","","",""
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","EFFDT","","","",""
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","EFF_STATUS","EFF_STATUS","I","Inactive","Inactive"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","EFF_STATUS","EFF_STATUS","A","Active","Active"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","CPF","CCD Pass/Fail","CCD P/F"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","CRC","Course Challenge","CourseChal"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","CRE","Conversion Remedial","Conv Remed"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","CU2","CU to CU","CU2"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","EQV","Equivalent","Equivalent"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","GIP","Letter Grade with IP","Ltr w IP"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","GRD","Graded","Graded"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","HSC","Hundred Point Scale (NLD)","HSC"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","INP","In Progress","InProgress"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","LAW","Law","Law"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","LM1","LLM1 Grading Exception","LLM1"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","LM2","LLM2 Grading Exception","LLM2"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","LM3","LLM3 Grading Exception","LLM3"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","LM4","LLM4 Grading Exception","LLM4"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","LM5","LLM5 Grading Exception","LLM5"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","LTR","Letter","Letter"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","MED","Medical School","Medicine"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","MEP","Metro Pass/Fail Only Option","Met P/F"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","MET","Metro Letter Grade","Met Letter"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","MPF","Metro Pass/Fail Convert","MetP/FConv"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","MPH","Metro Physics","Met No Grd"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","MSO","Metro Student Option","Met Stu Op"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","NQF","NQF Scale","NQF Scale"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","OP2","Student Option P/F and NC","Opt PF/NC"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","OPT","Student Option","Stdnt Opt"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","P80","Pre-80 GPA","Pre-80 GPA"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","PF1","Pass/Fail Only Option","P/F"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","PF2","Pass/Fail with IP","P/F w IP"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","PF4","Pass/Fail Convert","P/F Conv"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","PHF","Pharmacy Course Forgiveness","PhrForgive"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","PHM","Letter w/ I and IP (Pharmacy)","Ltr w/I IP"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","PNP","Pass/Not Pass","P/NP"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","RLT","Remedial Letter","Rem Ltr"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","RPF","Remedial Pass/Fail","Rem P/F"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","RS2","Remedial Student Option PF NC","Remd PF/NC"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","RSO","Remedial Student Option","Remd S Opt"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","SUS","Satisfactory/Unsatisfactory","Sat/Unsat"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","TRN","Transfer Grading Basis","Transfer"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","TSC","Ten Point Scale (NLD)","TSC"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","PPL","Pass Plus/Pass/No Pass Convert","P/NP Conv"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","SAB","Study Abroad No Grade","Stdy Abr"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","CNC","Credit/No Credit","Credit/NC"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","SUS","Satisfactory/Unsatisfactory","Sat/Unsat"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","NCG","Non-Credit Good","NC Good"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","NCL","Non-Credit Letter","NC Letter"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","NCP","Non-Credit Pass","NC Pass"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","NCS","Non-Credit Satisfactory","NC Satis"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","NLI","Non-Credit Letter no I","NCLtr no I"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","NOC","No Credit Basis (Audit)","No Cred"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","NOG","No Grade Associated","No Grade"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","NON","Non-Graded Component","Non-Graded"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","ADM","Admissions","ADM"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","ANC","ABC/NC Grading","ABC/NC"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","AUD","Audit","Audit"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","BMT","Multi-Term Course: Not Graded","Multi-Term"
"CU_BLD_STDNT","PS_CU_D_MILESTONE_BLD","GRADING_BASIS","GRADING_BASIS","CBE","Credit by Exam","CBE"
